Device: cuda
Current cuda device: 0
Count of using GPUs: 1
/home/smartai/anaconda3/envs/seg/lib/python3.6/site-packages/torch/nn/functional.py:3103: UserWarning: The default behavior for interpolate/upsample with float scale_factor changed in 1.6.0 to align with other frameworks/libraries, and now uses scale_factor directly, instead of relying on the computed output size. If you wish to restore the old behavior, please set recompute_scale_factor=True. See the documentation of nn.Upsample for details.
  warnings.warn("The default behavior for interpolate/upsample with float scale_factor changed "
Epoch: [0]  [    0/23968]  eta: 7:24:36  lr: 0.000010  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.6928 (0.6928)  loss_box_reg: 0.1525 (0.1525)  loss_mask: 1.9225 (1.9225)  loss_objectness: 0.0035 (0.0035)  loss_rpn_box_reg: 0.0022 (0.0022)  _timestamp: 1650692504.0000 (1650692504.0000)  _runtime: 6.0000 (6.0000)  time: 1.1130  data: 0.3622  max mem: 6265
Epoch: [0]  [   14/23968]  eta: 4:50:38  lr: 0.000080  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.5827 (0.5628)  loss_box_reg: 0.1491 (0.1506)  loss_mask: 1.3754 (1.4028)  loss_objectness: 0.0068 (0.0069)  loss_rpn_box_reg: 0.0022 (0.0021)  _timestamp: 1650692509.0000 (1650692508.9333)  _runtime: 11.0000 (10.9333)  time: 0.7280  data: 0.0433  max mem: 6543
Epoch: [0]  [   15/23968]  eta: 4:50:17  lr: 0.000085  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.5613 (0.5475)  loss_box_reg: 0.1491 (0.1511)  loss_mask: 1.2113 (1.3561)  loss_objectness: 0.0067 (0.0068)  loss_rpn_box_reg: 0.0022 (0.0021)  _timestamp: 1650692509.0000 (1650692509.3125)  _runtime: 11.0000 (11.3125)  time: 0.7272  data: 0.0424  max mem: 6543
Epoch: [0]  [   16/23968]  eta: 4:49:28  lr: 0.000090  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.5613 (0.5316)  loss_box_reg: 0.1491 (0.1508)  loss_mask: 1.2113 (1.3119)  loss_objectness: 0.0067 (0.0067)  loss_rpn_box_reg: 0.0022 (0.0023)  _timestamp: 1650692510.0000 (1650692509.6471)  _runtime: 12.0000 (11.6471)  time: 0.7251  data: 0.0410  max mem: 6543
Epoch: [0]  [   17/23968]  eta: 4:49:32  lr: 0.000095  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.5263 (0.5152)  loss_box_reg: 0.1490 (0.1503)  loss_mask: 1.1664 (1.2700)  loss_objectness: 0.0059 (0.0067)  loss_rpn_box_reg: 0.0022 (0.0023)  _timestamp: 1650692510.0000 (1650692510.0000)  _runtime: 12.0000 (12.0000)  time: 0.7253  data: 0.0397  max mem: 6543
Epoch: [0]  [   18/23968]  eta: 4:48:49  lr: 0.000100  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.5263 (0.4999)  loss_box_reg: 0.1490 (0.1497)  loss_mask: 1.1664 (1.2306)  loss_objectness: 0.0067 (0.0069)  loss_rpn_box_reg: 0.0023 (0.0024)  _timestamp: 1650692510.0000 (1650692510.3684)  _runtime: 12.0000 (12.3684)  time: 0.7236  data: 0.0386  max mem: 6543
Epoch: [0]  [   19/23968]  eta: 4:48:37  lr: 0.000105  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.5020 (0.4847)  loss_box_reg: 0.1477 (0.1489)  loss_mask: 1.0908 (1.1999)  loss_objectness: 0.0067 (0.0070)  loss_rpn_box_reg: 0.0023 (0.0025)  _timestamp: 1650692510.0000 (1650692510.7000)  _runtime: 12.0000 (12.7000)  time: 0.7231  data: 0.0380  max mem: 6543
Epoch: [0]  [   20/23968]  eta: 4:48:34  lr: 0.000110  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.4582 (0.4704)  loss_box_reg: 0.1477 (0.1493)  loss_mask: 1.0552 (1.1663)  loss_objectness: 0.0068 (0.0073)  loss_rpn_box_reg: 0.0024 (0.0025)  _timestamp: 1650692511.0000 (1650692511.0476)  _runtime: 13.0000 (13.0476)  time: 0.7035  data: 0.0216  max mem: 6543
Epoch: [0]  [   21/23968]  eta: 4:48:03  lr: 0.000115  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.4294 (0.4563)  loss_box_reg: 0.1477 (0.1495)  loss_mask: 0.9116 (1.1319)  loss_objectness: 0.0067 (0.0071)  loss_rpn_box_reg: 0.0024 (0.0026)  _timestamp: 1650692512.0000 (1650692511.4091)  _runtime: 14.0000 (13.4091)  time: 0.7042  data: 0.0224  max mem: 6543
Epoch: [0]  [   22/23968]  eta: 4:47:56  lr: 0.000120  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.3739 (0.4440)  loss_box_reg: 0.1490 (0.1495)  loss_mask: 0.8830 (1.1002)  loss_objectness: 0.0059 (0.0070)  loss_rpn_box_reg: 0.0027 (0.0026)  _timestamp: 1650692512.0000 (1650692511.7826)  _runtime: 14.0000 (13.7826)  time: 0.7041  data: 0.0225  max mem: 6543
Epoch: [0]  [   23/23968]  eta: 4:47:31  lr: 0.000125  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.3592 (0.4318)  loss_box_reg: 0.1491 (0.1497)  loss_mask: 0.8247 (1.0670)  loss_objectness: 0.0065 (0.0070)  loss_rpn_box_reg: 0.0028 (0.0027)  _timestamp: 1650692513.0000 (1650692512.1250)  _runtime: 15.0000 (14.1250)  time: 0.7043  data: 0.0225  max mem: 6543
Epoch: [0]  [   24/23968]  eta: 4:47:17  lr: 0.000130  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.3181 (0.4199)  loss_box_reg: 0.1491 (0.1499)  loss_mask: 0.6557 (1.0357)  loss_objectness: 0.0068 (0.0072)  loss_rpn_box_reg: 0.0029 (0.0027)  _timestamp: 1650692514.0000 (1650692512.4800)  _runtime: 16.0000 (14.4800)  time: 0.7042  data: 0.0229  max mem: 6543
Epoch: [0]  [   25/23968]  eta: 4:46:53  lr: 0.000135  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.2760 (0.4085)  loss_box_reg: 0.1491 (0.1492)  loss_mask: 0.6175 (1.0055)  loss_objectness: 0.0068 (0.0072)  loss_rpn_box_reg: 0.0029 (0.0027)  _timestamp: 1650692515.0000 (1650692512.8462)  _runtime: 17.0000 (14.8462)  time: 0.7041  data: 0.0229  max mem: 6543
Epoch: [0]  [   26/23968]  eta: 4:46:30  lr: 0.000140  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.2362 (0.3984)  loss_box_reg: 0.1491 (0.1492)  loss_mask: 0.6044 (0.9770)  loss_objectness: 0.0067 (0.0072)  loss_rpn_box_reg: 0.0029 (0.0028)  _timestamp: 1650692515.0000 (1650692513.1852)  _runtime: 17.0000 (15.1852)  time: 0.7039  data: 0.0229  max mem: 6543
Epoch: [0]  [   27/23968]  eta: 4:46:18  lr: 0.000145  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.2260 (0.3887)  loss_box_reg: 0.1499 (0.1495)  loss_mask: 0.5587 (0.9500)  loss_objectness: 0.0068 (0.0072)  loss_rpn_box_reg: 0.0029 (0.0027)  _timestamp: 1650692516.0000 (1650692513.5357)  _runtime: 18.0000 (15.5357)  time: 0.7043  data: 0.0233  max mem: 6543
Epoch: [0]  [   28/23968]  eta: 4:46:15  lr: 0.000150  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.1949 (0.3794)  loss_box_reg: 0.1499 (0.1494)  loss_mask: 0.5206 (0.9246)  loss_objectness: 0.0067 (0.0071)  loss_rpn_box_reg: 0.0029 (0.0027)  _timestamp: 1650692517.0000 (1650692513.8966)  _runtime: 19.0000 (15.8966)  time: 0.7050  data: 0.0235  max mem: 6543
Epoch: [0]  [   29/23968]  eta: 4:46:05  lr: 0.000155  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.1838 (0.3701)  loss_box_reg: 0.1469 (0.1488)  loss_mask: 0.4930 (0.9016)  loss_objectness: 0.0068 (0.0072)  loss_rpn_box_reg: 0.0031 (0.0028)  _timestamp: 1650692517.0000 (1650692514.2333)  _runtime: 19.0000 (16.2333)  time: 0.7056  data: 0.0238  max mem: 6543
Epoch: [0]  [   30/23968]  eta: 4:45:46  lr: 0.000160  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.1733 (0.3617)  loss_box_reg: 0.1463 (0.1485)  loss_mask: 0.4100 (0.8789)  loss_objectness: 0.0067 (0.0071)  loss_rpn_box_reg: 0.0031 (0.0027)  _timestamp: 1650692518.0000 (1650692514.5806)  _runtime: 20.0000 (16.5806)  time: 0.7056  data: 0.0238  max mem: 6543
Epoch: [0]  [   31/23968]  eta: 4:45:31  lr: 0.000165  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.1621 (0.3538)  loss_box_reg: 0.1463 (0.1484)  loss_mask: 0.4038 (0.8576)  loss_objectness: 0.0065 (0.0070)  loss_rpn_box_reg: 0.0031 (0.0028)  _timestamp: 1650692519.0000 (1650692514.9375)  _runtime: 21.0000 (16.9375)  time: 0.7046  data: 0.0233  max mem: 6543
Epoch: [0]  [   32/23968]  eta: 4:45:18  lr: 0.000170  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.1491 (0.3462)  loss_box_reg: 0.1459 (0.1481)  loss_mask: 0.3037 (0.8373)  loss_objectness: 0.0059 (0.0069)  loss_rpn_box_reg: 0.0031 (0.0028)  _timestamp: 1650692520.0000 (1650692515.3030)  _runtime: 22.0000 (17.3030)  time: 0.7048  data: 0.0235  max mem: 6543
Epoch: [0]  [   33/23968]  eta: 4:45:09  lr: 0.000175  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.1356 (0.3390)  loss_box_reg: 0.1459 (0.1478)  loss_mask: 0.2833 (0.8180)  loss_objectness: 0.0058 (0.0069)  loss_rpn_box_reg: 0.0031 (0.0028)  _timestamp: 1650692520.0000 (1650692515.6471)  _runtime: 22.0000 (17.6471)  time: 0.7038  data: 0.0227  max mem: 6543
Epoch: [0]  [   34/23968]  eta: 4:45:08  lr: 0.000180  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.1350 (0.3325)  loss_box_reg: 0.1463 (0.1481)  loss_mask: 0.2513 (0.8007)  loss_objectness: 0.0058 (0.0068)  loss_rpn_box_reg: 0.0031 (0.0028)  _timestamp: 1650692521.0000 (1650692516.0000)  _runtime: 23.0000 (18.0000)  time: 0.7049  data: 0.0231  max mem: 6543
Epoch: [0]  [   35/23968]  eta: 4:45:10  lr: 0.000185  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.1287 (0.3262)  loss_box_reg: 0.1459 (0.1478)  loss_mask: 0.2350 (0.7829)  loss_objectness: 0.0058 (0.0069)  loss_rpn_box_reg: 0.0031 (0.0028)  _timestamp: 1650692522.0000 (1650692516.3611)  _runtime: 24.0000 (18.3611)  time: 0.7052  data: 0.0233  max mem: 6543
Epoch: [0]  [   36/23968]  eta: 4:45:01  lr: 0.000190  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.1230 (0.3202)  loss_box_reg: 0.1424 (0.1474)  loss_mask: 0.2344 (0.7679)  loss_objectness: 0.0065 (0.0069)  loss_rpn_box_reg: 0.0031 (0.0029)  _timestamp: 1650692522.0000 (1650692516.7027)  _runtime: 24.0000 (18.7027)  time: 0.7056  data: 0.0237  max mem: 6543
Epoch: [0]  [   37/23968]  eta: 4:45:01  lr: 0.000195  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.1174 (0.3145)  loss_box_reg: 0.1416 (0.1472)  loss_mask: 0.2296 (0.7516)  loss_objectness: 0.0065 (0.0069)  loss_rpn_box_reg: 0.0031 (0.0029)  _timestamp: 1650692523.0000 (1650692517.0526)  _runtime: 25.0000 (19.0526)  time: 0.7049  data: 0.0241  max mem: 6543
Epoch: [0]  [   38/23968]  eta: 4:44:51  lr: 0.000200  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.1109 (0.3090)  loss_box_reg: 0.1416 (0.1470)  loss_mask: 0.2206 (0.7362)  loss_objectness: 0.0057 (0.0069)  loss_rpn_box_reg: 0.0032 (0.0029)  _timestamp: 1650692524.0000 (1650692517.4103)  _runtime: 26.0000 (19.4103)  time: 0.7053  data: 0.0242  max mem: 6543
Epoch: [0]  [   39/23968]  eta: 4:44:40  lr: 0.000205  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.1086 (0.3038)  loss_box_reg: 0.1416 (0.1468)  loss_mask: 0.2156 (0.7218)  loss_objectness: 0.0057 (0.0067)  loss_rpn_box_reg: 0.0032 (0.0029)  _timestamp: 1650692524.0000 (1650692517.7500)  _runtime: 26.0000 (19.7500)  time: 0.7045  data: 0.0235  max mem: 6543
Epoch: [0]  [   40/23968]  eta: 4:44:29  lr: 0.000210  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.1081 (0.2988)  loss_box_reg: 0.1400 (0.1464)  loss_mask: 0.2103 (0.7075)  loss_objectness: 0.0054 (0.0066)  loss_rpn_box_reg: 0.0031 (0.0029)  _timestamp: 1650692525.0000 (1650692518.0976)  _runtime: 27.0000 (20.0976)  time: 0.7032  data: 0.0227  max mem: 6543
Epoch: [0]  [   41/23968]  eta: 4:44:18  lr: 0.000215  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.1062 (0.2940)  loss_box_reg: 0.1394 (0.1462)  loss_mask: 0.1973 (0.6942)  loss_objectness: 0.0057 (0.0067)  loss_rpn_box_reg: 0.0030 (0.0029)  _timestamp: 1650692526.0000 (1650692518.4524)  _runtime: 28.0000 (20.4524)  time: 0.7033  data: 0.0228  max mem: 6543
Epoch: [0]  [   42/23968]  eta: 4:44:14  lr: 0.000220  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.1052 (0.2895)  loss_box_reg: 0.1394 (0.1462)  loss_mask: 0.1968 (0.6809)  loss_objectness: 0.0057 (0.0067)  loss_rpn_box_reg: 0.0030 (0.0029)  _timestamp: 1650692527.0000 (1650692518.8140)  _runtime: 29.0000 (20.8140)  time: 0.7028  data: 0.0222  max mem: 6543
Epoch: [0]  [   43/23968]  eta: 4:44:15  lr: 0.000225  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.1036 (0.2851)  loss_box_reg: 0.1391 (0.1458)  loss_mask: 0.1870 (0.6682)  loss_objectness: 0.0057 (0.0067)  loss_rpn_box_reg: 0.0029 (0.0028)  _timestamp: 1650692527.0000 (1650692519.1591)  _runtime: 29.0000 (21.1591)  time: 0.7037  data: 0.0229  max mem: 6543
Epoch: [0]  [   44/23968]  eta: 4:44:05  lr: 0.000230  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.1031 (0.2807)  loss_box_reg: 0.1385 (0.1454)  loss_mask: 0.1831 (0.6562)  loss_objectness: 0.0057 (0.0067)  loss_rpn_box_reg: 0.0028 (0.0028)  _timestamp: 1650692528.0000 (1650692519.5111)  _runtime: 30.0000 (21.5111)  time: 0.7032  data: 0.0225  max mem: 6543
Epoch: [0]  [   45/23968]  eta: 4:43:55  lr: 0.000235  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.1026 (0.2766)  loss_box_reg: 0.1385 (0.1450)  loss_mask: 0.1595 (0.6446)  loss_objectness: 0.0057 (0.0067)  loss_rpn_box_reg: 0.0028 (0.0028)  _timestamp: 1650692529.0000 (1650692519.8696)  _runtime: 31.0000 (21.8696)  time: 0.7033  data: 0.0225  max mem: 6543
Epoch: [0]  [   46/23968]  eta: 4:43:44  lr: 0.000240  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.1026 (0.2729)  loss_box_reg: 0.1376 (0.1447)  loss_mask: 0.1595 (0.6364)  loss_objectness: 0.0057 (0.0067)  loss_rpn_box_reg: 0.0028 (0.0028)  _timestamp: 1650692529.0000 (1650692520.2128)  _runtime: 31.0000 (22.2128)  time: 0.7031  data: 0.0225  max mem: 6543
Epoch: [0]  [   47/23968]  eta: 4:43:35  lr: 0.000245  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.1022 (0.2689)  loss_box_reg: 0.1375 (0.1443)  loss_mask: 0.1595 (0.6267)  loss_objectness: 0.0056 (0.0067)  loss_rpn_box_reg: 0.0028 (0.0029)  _timestamp: 1650692530.0000 (1650692520.5625)  _runtime: 32.0000 (22.5625)  time: 0.7027  data: 0.0221  max mem: 6543
Epoch: [0]  [   48/23968]  eta: 4:43:27  lr: 0.000250  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.1008 (0.2654)  loss_box_reg: 0.1375 (0.1443)  loss_mask: 0.1564 (0.6161)  loss_objectness: 0.0057 (0.0067)  loss_rpn_box_reg: 0.0028 (0.0028)  _timestamp: 1650692531.0000 (1650692520.9184)  _runtime: 33.0000 (22.9184)  time: 0.7017  data: 0.0217  max mem: 6543
Epoch: [0]  [   49/23968]  eta: 4:43:19  lr: 0.000255  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.1007 (0.2619)  loss_box_reg: 0.1375 (0.1441)  loss_mask: 0.1511 (0.6059)  loss_objectness: 0.0056 (0.0067)  loss_rpn_box_reg: 0.0028 (0.0028)  _timestamp: 1650692531.0000 (1650692521.2600)  _runtime: 33.0000 (23.2600)  time: 0.7011  data: 0.0214  max mem: 6543
Epoch: [0]  [   50/23968]  eta: 4:43:10  lr: 0.000260  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.1005 (0.2585)  loss_box_reg: 0.1371 (0.1439)  loss_mask: 0.1511 (0.5972)  loss_objectness: 0.0056 (0.0067)  loss_rpn_box_reg: 0.0028 (0.0028)  _timestamp: 1650692532.0000 (1650692521.6078)  _runtime: 34.0000 (23.6078)  time: 0.7012  data: 0.0214  max mem: 6543
Epoch: [0]  [   51/23968]  eta: 4:43:02  lr: 0.000265  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.0997 (0.2551)  loss_box_reg: 0.1352 (0.1436)  loss_mask: 0.1497 (0.5878)  loss_objectness: 0.0056 (0.0067)  loss_rpn_box_reg: 0.0028 (0.0028)  _timestamp: 1650692533.0000 (1650692521.9615)  _runtime: 35.0000 (23.9615)  time: 0.7011  data: 0.0214  max mem: 6543
Epoch: [0]  [   52/23968]  eta: 4:42:55  lr: 0.000270  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.0966 (0.2519)  loss_box_reg: 0.1330 (0.1434)  loss_mask: 0.1497 (0.5788)  loss_objectness: 0.0056 (0.0066)  loss_rpn_box_reg: 0.0027 (0.0028)  _timestamp: 1650692534.0000 (1650692522.3208)  _runtime: 36.0000 (24.3208)  time: 0.7010  data: 0.0212  max mem: 6543
Epoch: [0]  [   53/23968]  eta: 4:42:54  lr: 0.000275  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.0957 (0.2488)  loss_box_reg: 0.1330 (0.1432)  loss_mask: 0.1364 (0.5703)  loss_objectness: 0.0057 (0.0066)  loss_rpn_box_reg: 0.0026 (0.0027)  _timestamp: 1650692534.0000 (1650692522.6667)  _runtime: 36.0000 (24.6667)  time: 0.7012  data: 0.0212  max mem: 6543
Epoch: [0]  [   54/23968]  eta: 4:42:49  lr: 0.000280  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.0926 (0.2458)  loss_box_reg: 0.1315 (0.1430)  loss_mask: 0.1280 (0.5619)  loss_objectness: 0.0059 (0.0066)  loss_rpn_box_reg: 0.0024 (0.0027)  _timestamp: 1650692535.0000 (1650692523.0182)  _runtime: 37.0000 (25.0182)  time: 0.7004  data: 0.0208  max mem: 6543
Epoch: [0]  [   55/23968]  eta: 4:42:42  lr: 0.000285  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.0909 (0.2427)  loss_box_reg: 0.1315 (0.1427)  loss_mask: 0.1280 (0.5546)  loss_objectness: 0.0059 (0.0066)  loss_rpn_box_reg: 0.0024 (0.0027)  _timestamp: 1650692536.0000 (1650692523.3750)  _runtime: 38.0000 (25.3750)  time: 0.6992  data: 0.0202  max mem: 6543
Epoch: [0]  [   56/23968]  eta: 4:42:39  lr: 0.000290  loss: 1650692480.0000 (1650692480.0000)  loss_classifier: 0.0895 (0.2399)  loss_box_reg: 0.1315 (0.1424)  loss_mask: 0.1228 (0.5465)  loss_objectness: 0.0059 (0.0067)  loss_rpn_box_reg: 0.0022 (0.0027)  _timestamp: 1650692536.0000 (1650692523.7193)  _runtime: 38.0000 (25.7193)  time: 0.6994  data: 0.0198  max mem: 6543
